Subsystem 3	H: mean rel. freq. (%)	H: std. dev. (%)	NH: mean rel. freq. (%)	NH: std. dev. (%)	p-values	p-values (corrected)	Difference between means	95.0% lower CI	95.0% upper CI	Note	ERR1398068	ERR1398068: parent seq. count	ERR1398068: rel. freq. (%)	ERR1398076	ERR1398076: parent seq. count	ERR1398076: rel. freq. (%)	ERR1398077	ERR1398077: parent seq. count	ERR1398077: rel. freq. (%)	ERR1398085	ERR1398085: parent seq. count	ERR1398085: rel. freq. (%)	ERR1398168	ERR1398168: parent seq. count	ERR1398168: rel. freq. (%)	ERR1398221	ERR1398221: parent seq. count	ERR1398221: rel. freq. (%)	ERR1398078	ERR1398078: parent seq. count	ERR1398078: rel. freq. (%)	ERR1398089	ERR1398089: parent seq. count	ERR1398089: rel. freq. (%)	ERR1398129	ERR1398129: parent seq. count	ERR1398129: rel. freq. (%)	ERR1398206	ERR1398206: parent seq. count	ERR1398206: rel. freq. (%)	ERR1398257	ERR1398257: parent seq. count	ERR1398257: rel. freq. (%)	ERR1398263	ERR1398263: parent seq. count	ERR1398263: rel. freq. (%)	
Proline Synthesis	0.121788817036	0.012918131628	0.105277037049	0.0116275993594	0.0598862909603	0.0598862909603	0.016511779987	-0.000832863377437	0.0338564233514		78.26666667	62613.9999989	0.124998669102	77.38333333	54430.0	0.142170371725	55.71666667	55126.9999996	0.101069651297	45.08333333	40585.0000001	0.111083733719	78.26666667	62613.9999989	0.124998669102	107.6333333	85145.0000002	0.12641180727	62.23333333	54754.9999992	0.113657809024	55.56666667	52990.9999993	0.104860573816	29.11666667	32002.0000006	0.0909838968485	77.98333333	62699.0	0.124377315954	37.91666667	41133.9999993	0.0921784087875	67.03333333	63475.9999994	0.105604217863	
Thiamin Copy RZ	0.144488050644	0.00665808032107	0.154169102744	0.00779713064351	0.0615735636176	0.0615735636176	-0.00968105209975	-0.0199318310788	0.000569726879338		90.84984876	62613.9999989	0.145095104548	80.93611111	54430.0	0.14869761365	78.26369048	55126.9999996	0.141969797886	53.63327228	40585.0000001	0.132150479931	90.84984876	62613.9999989	0.145095104548	131.0553571	85145.0000002	0.1539202033	88.89702381	54754.9999992	0.162354166398	81.76303419	52990.9999993	0.154296077053	49.3093254	32002.0000006	0.154082011746	103.2349567	62699.0	0.164651679772	60.61230159	41133.9999993	0.147353288256	90.31199813	63475.9999994	0.142277393237	
CBSS-262719.3.peg.410	0.0806996591631	0.025126263239	0.11850231658	0.0312566415911	0.0625297432567	0.0625297432567	-0.0378026574168	-0.0780157567832	0.00241044194956		57.41666667	62613.9999989	0.0916994069553	15.76666667	54430.0	0.0289668687672	44.85	55126.9999996	0.0813575924689	44.71666667	40585.0000001	0.110180280079	57.41666667	62613.9999989	0.0916994069553	68.36666667	85145.0000002	0.0802943997532	68.8	54754.9999992	0.125650625516	61.43333333	52990.9999993	0.115931636185	39.03333333	32002.0000006	0.121971543433	41.38333333	62699.0	0.0660031792054	71.05	41133.9999993	0.172728156759	69.01666667	63475.9999994	0.108728758382	
Cysteine Biosynthesis	0.149149653704	0.0118010414804	0.167076802318	0.0149826512971	0.0633854924998	0.0633854924998	-0.0179271486136	-0.0370739383642	0.0012196411369		95.15	62613.9999989	0.151962819819	89.28333333	54430.0	0.164033314955	83.39444444	55126.9999996	0.151276950388	50.66666667	40585.0000001	0.124840868966	95.15	62613.9999989	0.151962819819	128.4166667	85145.0000002	0.150821148276	85.25	54754.9999992	0.155693543971	97.23333333	52990.9999993	0.18349027822	51.5	32002.0000006	0.160927442032	112.5333333	62699.0	0.179481863028	58.75	41133.9999993	0.142825886131	114.2833333	63475.9999994	0.180041800525	
Histidine Degradation	0.137924662861	0.0289604422829	0.103803730708	0.0221004250158	0.0645797313587	0.0645797313587	0.0341209321533	-0.0025254748819	0.0707673391885		85.79285714	62613.9999989	0.13701864941	92.66666667	54430.0	0.170249249807	63.72619048	55126.9999996	0.115598872568	37.45	40585.0000001	0.0922754712331	85.79285714	62613.9999989	0.13701864941	149.3333333	85145.0000002	0.175387084737	50.05952381	54754.9999992	0.0914245709264	61.97619048	52990.9999993	0.116956068919	26.41666667	32002.0000006	0.0825469241595	87.08333333	62699.0	0.138891104053	31.39285714	41133.9999993	0.0763185130076	74.06709957	63475.9999994	0.11668520318	
Allantoin Utilization	0.0197708543378	0.00675203701597	0.0126895397766	0.0031104276527	0.0705020123601	0.0705020123601	0.00708131456125	-0.000773163336167	0.0149357924587		18.10238095	62613.9999989	0.0289110757184	8.319047619	54430.0	0.0152839383042	7.614285714	55126.9999996	0.0138122620749	7.721428571	40585.0000001	0.0190253260342	18.10238095	62613.9999989	0.0289110757184	10.79761905	85145.0000002	0.0126814481766	5.269047619	54754.9999992	0.00962295245928	8.166666667	52990.9999993	0.0154114220662	3.878571429	32002.0000006	0.0121197782293	8.533333333	62699.0	0.0136099990957	7.05952381	41133.9999993	0.0171622594694	5.211904762	63475.9999994	0.00821082733954	
Glycine Biosynthesis	0.069067097438	0.00665164803019	0.0576524090803	0.0104122052076	0.0706566700181	0.0706566700181	0.0114146883577	-0.00119834190046	0.0240277186158		43.13654401	62613.9999989	0.0688928099319	42.50952381	54430.0	0.0780994374609	33.03730159	55126.9999996	0.0599294385514	25.25	40585.0000001	0.0622151041024	43.13654401	62613.9999989	0.0688928099319	65.02777778	85145.0000002	0.0763729846495	26.46785714	54754.9999992	0.0483387035712	31.06944444	52990.9999993	0.0586315495847	21.61111111	32002.0000006	0.0675305015612	46.84642857	62699.0	0.0747163887303	19.61111111	41133.9999993	0.0476761586774	31.11666667	63475.9999994	0.0490211523573	
Cadmium resistance	0.0189751367116	0.00541121329907	0.0276877814384	0.00780222303656	0.0707339441714	0.0707339441714	-0.00871264472682	-0.0183339033828	0.000908613929172		16.0	62613.9999989	0.025553390616	7.0	54430.0	0.0128605548411	6.5	55126.9999996	0.0117909554303	7.833333333	40585.0000001	0.0193010553973	16.0	62613.9999989	0.025553390616	16.0	85145.0000002	0.0187914733689	16.0	54754.9999992	0.0292210757013	15.83333333	52990.9999993	0.0298792876719	4.0	32002.0000006	0.0124992187986	19.0	62699.0	0.0303035136127	15.83333333	41133.9999993	0.0384920827789	16.33333333	63475.9999994	0.025731510067	
Diphthamide biosynthesis	0.00121494114462	0.000936301092791	0.00220455556378	0.00050642445988	0.0726266039166	0.0726266039166	-0.000989614419161	-0.00209501533235	0.000115786494027		0.0	62613.9999989	0.0	1.0	54430.0	0.00183722212015	1.0	55126.9999996	0.00181399314312	1.0	40585.0000001	0.00246396451891	0.0	62613.9999989	0.0	1.0	85145.0000002	0.00117446708556	1.0	54754.9999992	0.00182631723133	1.0	52990.9999993	0.00188711290599	1.0	32002.0000006	0.00312480469965	1.0	62699.0	0.00159492176909	1.0	41133.9999993	0.00243107891286	1.5	63475.9999994	0.00236309786378	
Oxygen stress response / Human gut microbiome	0.17459924347	0.0226387594064	0.151609934312	0.00591276743245	0.0729301931277	0.0729301931277	0.0229893091581	-0.00297008901814	0.0489487073344		127.375	62613.9999989	0.203428945607	89.38888889	54430.0	0.164227243965	91.88888889	55126.9999996	0.166685814375	56.66666667	40585.0000001	0.13962465608	127.375	62613.9999989	0.203428945607	144.9166667	85145.0000002	0.170199855188	79.75	54754.9999992	0.145648799199	82.66666667	52990.9999993	0.156001333568	48.93333333	32002.0000006	0.152907109959	99.08333333	62699.0	0.158030165282	58.29166667	41133.9999993	0.141711641637	98.61666667	63475.9999994	0.155360556227	
&#945;-Fimbriae	0.00354206211662	0.00344150268218	8.59472342441e-05	0.000192183858248	0.0746886597116	0.0746886597116	0.00345611488238	-0.000499021881265	0.00741125164602		3.0	62613.9999989	0.00479126074049	0.0	54430.0	0.0	1.0	55126.9999996	0.00181399314312	4.0	40585.0000001	0.00985585807563	3.0	62613.9999989	0.00479126074049	0.0	85145.0000002	0.0	0.0	54754.9999992	0.0	0.0	52990.9999993	0.0	0.0	32002.0000006	0.0	0.0	62699.0	0.0	0.212121212	41133.9999993	0.000515683405464	0.0	63475.9999994	0.0	
Glycolysis and Gluconeogenesis	0.625094556745	0.0332209416855	0.659927340994	0.0192635806488	0.0769755610689	0.0769755610689	-0.0348327842489	-0.0744179676909	0.00475239919305		391.9912088	62613.9999989	0.626044029781	331.9503968	54430.0	0.609866611794	325.9555916	55126.9999996	0.591281208124	244.8103175	40585.0000001	0.603203936182	391.9912088	62613.9999989	0.626044029781	591.014881	85145.0000002	0.694127524809	371.8456349	54754.9999992	0.679108090413	365.5380952	52990.9999993	0.689811657083	203.9706349	32002.0000006	0.637368398526	414.6642857	62699.0	0.661357096126	268.0427831	41133.9999993	0.65163315774	406.4277167	63475.9999994	0.640285646077	
Pseudaminic Acid Biosynthesis	0.0	0.0	0.000842905541822	0.000848912316601	0.0771044103904	0.0771044103904	-0.000842905541822	-0.00181881441574	0.000133003332099		0.0	62613.9999989	0.0	0.0	54430.0	0.0	0.0	55126.9999996	0.0	0.0	40585.0000001	0.0	0.0	62613.9999989	0.0	0.0	85145.0000002	0.0	0.0	54754.9999992	0.0	1.0	52990.9999993	0.00188711290599	0.0	32002.0000006	0.0	1.0	62699.0	0.00159492176909	0.0	41133.9999993	0.0	1.0	63475.9999994	0.00157539857585	
"DNA topoisomerases, Type I, ATP-independent"	0.120039904016	0.00517958505001	0.0987774379537	0.0214479708935	0.0780301920481	0.0780301920481	0.0212624660625	-0.0033286105944	0.0458535427194		75.41666667	62613.9999989	0.120446971398	60.0	54430.0	0.110233327209	66.23376623	55126.9999996	0.120147597784	49.08660131	40585.0000001	0.120947643982	75.41666667	62613.9999989	0.120446971398	109.0	85145.0000002	0.128016912326	49.89285714	54754.9999992	0.0911201847151	54.52424242	52990.9999993	0.10289340156	20.9004329	32002.0000006	0.0653097709506	86.58333333	62699.0	0.138093643168	38.99285714	41133.9999993	0.0947947127454	63.76349206	63475.9999994	0.100452914583	
Test - Thiamin	0.271225271166	0.00986840133534	0.293986019179	0.0225158549566	0.078045494224	0.078045494224	-0.0227607480129	-0.048871414754	0.00334991872806		169.2625472	62613.9999989	0.270326999078	148.5186508	54430.0	0.272861750505	155.8121392	55126.9999996	0.282642152124	102.1519231	40585.0000001	0.251698714056	169.2625472	62613.9999989	0.270326999078	237.9760281	85145.0000002	0.279495012155	156.428373	54754.9999992	0.285687833079	134.1904151	52990.9999993	0.253232464195	100.7525794	32002.0000006	0.314832133611	202.8575758	62699.0	0.323541963668	121.1579726	41133.9999993	0.294544592313	185.3988779	63475.9999994	0.292077128209	
Coenzyme F420 synthesis	0.00629230715469	0.00211830026605	0.00365517865606	0.00213503273434	0.0783543429484	0.0783543429484	0.00263712849863	-0.000359815597073	0.00563407259433		5.0	62613.9999989	0.00798543456749	2.0	54430.0	0.00367444424031	5.0	55126.9999996	0.0090699657156	2.0	40585.0000001	0.00492792903781	5.0	62613.9999989	0.00798543456749	3.5	85145.0000002	0.00411063479945	1.0	54754.9999992	0.00182631723133	1.0	52990.9999993	0.00188711290599	1.0	32002.0000006	0.00312480469965	3.0	62699.0	0.00478476530726	1.0	41133.9999993	0.00243107891286	5.0	63475.9999994	0.00787699287927	
MethanopterinAromatic	0.000364053409379	0.000370804806943	0.0	0.0	0.0795580198679	0.0795580198679	0.000364053409379	-6.22234798962e-05	0.000790330298655		0.5	62613.9999989	0.000798543456749	0.0	54430.0	0.0	0.0	55126.9999996	0.0	0.0	40585.0000001	0.0	0.5	62613.9999989	0.000798543456749	0.5	85145.0000002	0.000587233542779	0.0	54754.9999992	0.0	0.0	52990.9999993	0.0	0.0	32002.0000006	0.0	0.0	62699.0	0.0	0.0	41133.9999993	0.0	0.0	63475.9999994	0.0	
Ribonuclease H	0.0895124147678	0.00859457275265	0.101938143972	0.0113770279761	0.082091347392	0.082091347392	-0.0124257292042	-0.0267788289601	0.00192737055173		56.66666667	62613.9999989	0.0905015917702	55.5	54430.0	0.101965827668	49.83333333	55126.9999996	0.0903973249594	29.5	40585.0000001	0.0726869533077	56.66666667	62613.9999989	0.0905015917702	77.5	85145.0000002	0.0910211991307	60.16666667	54754.9999992	0.109883420091	57.66666667	52990.9999993	0.108823510918	35.5	32002.0000006	0.110930566838	68.0	62699.0	0.108454680298	38.33333333	41133.9999993	0.0931913583183	51.0	63475.9999994	0.0803453273686	
Small multidrug resistance strays	0.00214092308744	0.00127680460062	0.000719698636476	0.00102984974927	0.082742220455	0.082742220455	0.00142122445097	-0.000223314901756	0.00306576380369		1.0	62613.9999989	0.0015970869135	2.0	54430.0	0.00367444424031	2.0	55126.9999996	0.00362798628624	0.0	40585.0000001	0.0	1.0	62613.9999989	0.0015970869135	2.0	85145.0000002	0.00234893417111	0.0	54754.9999992	0.0	1.0	52990.9999993	0.00188711290599	0.0	32002.0000006	0.0	0.0	62699.0	0.0	1.0	41133.9999993	0.00243107891286	0.0	63475.9999994	0.0	
Alkaloid biosynthesis from L-lysine	0.00290824409692	0.000955804252815	0.00145197035837	0.00136736654685	0.082917309087	0.082917309087	0.00145627373855	-0.00023309894935	0.00314564642645		2.333333333	62613.9999989	0.00372653613096	0.5	54430.0	0.000918611060076	1.833333333	55126.9999996	0.00332565409511	1.142857143	40585.0000001	0.00281595945053	2.333333333	62613.9999989	0.00372653613096	2.5	85145.0000002	0.00293616771389	1.666666667	54754.9999992	0.00304386205283	0.0	52990.9999993	0.0	0.125	32002.0000006	0.000390600587456	1.333333333	62699.0	0.00212656235825	0.0	41133.9999993	0.0	2.0	63475.9999994	0.00315079715171	
beta-glucuronide utilization	0.00176164005771	0.00118192968238	0.000572570360908	0.000638339889472	0.0845902343597	0.0845902343597	0.0011890696968	-0.000206077681227	0.00258421707483		1.5	62613.9999989	0.00239563037025	0.5	54430.0	0.000918611060076	2.0	55126.9999996	0.00362798628624	0.5	40585.0000001	0.00123198225945	1.5	62613.9999989	0.00239563037025	0.0	85145.0000002	0.0	0.0	54754.9999992	0.0	0.0	52990.9999993	0.0	0.2	32002.0000006	0.00062496093993	1.0	62699.0	0.00159492176909	0.5	41133.9999993	0.00121553945643	0.0	63475.9999994	0.0	
Dehydrogenase complexes	0.0583035471312	0.00883069496084	0.046371140759	0.0107585373675	0.085339831662	0.085339831662	0.0119324063723	-0.00200860699749	0.025873419742		39.7520202	62613.9999989	0.0634874312465	28.77142857	54430.0	0.0528595049972	38.13809524	55126.9999996	0.069182243257	23.86709957	40585.0000001	0.0588076865097	39.7520202	62613.9999989	0.0634874312465	35.75833333	85145.0000002	0.0419969855305	25.58571429	54754.9999992	0.0467276308837	32.17857143	52990.9999993	0.0607245974419	8.43452381	32002.0000006	0.0263562396408	26.10952381	62699.0	0.0416426479051	20.00995671	41133.9999993	0.048645783805	34.35952381	63475.9999994	0.0541299448773	
Toxin-antitoxin replicon stabilization systems	0.006549834689	0.00408412820686	0.00264022498366	0.000733036275133	0.0856156647461	0.0856156647461	0.00390960970534	-0.000775058853612	0.0085942782643		6.0	62613.9999989	0.00958252148099	1.0	54430.0	0.00183722212015	2.0	55126.9999996	0.00362798628624	5.0	40585.0000001	0.0123198225945	6.0	62613.9999989	0.00958252148099	2.0	85145.0000002	0.00234893417111	2.0	54754.9999992	0.00365263446266	1.0	52990.9999993	0.00188711290599	1.0	32002.0000006	0.00312480469965	1.0	62699.0	0.00159492176909	1.0	41133.9999993	0.00243107891286	2.0	63475.9999994	0.00315079715171	
CBSS-216592.1.peg.3534	0.0130740871972	0.00913118965511	0.00419451106975	0.0036494428839	0.0859741416834	0.0859741416834	0.00887957612743	-0.00166315617365	0.0194223084285		13.33333333	62613.9999989	0.0212944921747	3.0	54430.0	0.00551166636046	3.5	55126.9999996	0.00634897600092	9.5	40585.0000001	0.0234076629296	13.33333333	62613.9999989	0.0212944921747	0.5	85145.0000002	0.000587233542779	2.5	54754.9999992	0.00456579307833	5.0	52990.9999993	0.00943556452995	0.090909091	32002.0000006	0.000284073154798	0.5	62699.0	0.000797460884544	3.5	41133.9999993	0.00850877619502	1.0	63475.9999994	0.00157539857585	
Tryptophan synthesis	0.323139755206	0.0206839289725	0.343337461406	0.00890444045935	0.086171228837	0.086171228837	-0.0201977062005	-0.0441603876031	0.00376497520212		208.5	62613.9999989	0.332992621464	164.0	54430.0	0.301304427705	168.5833333	55126.9999996	0.30580901065	124.3333333	40585.0000001	0.306352921769	208.5	62613.9999989	0.332992621464	306.0	85145.0000002	0.35938692818	185.5	54754.9999992	0.338781846412	182.3333333	52990.9999993	0.344083586463	112.5	32002.0000006	0.35154052871	208.8333333	62699.0	0.333072829391	147.1666667	41133.9999993	0.357773780091	212.5	63475.9999994	0.334772197369	
HPr catabolite repression system	0.0560102366521	0.0135825109387	0.0699016729029	0.00845806720947	0.0865601248967	0.0865601248967	-0.0138914362508	-0.0302662179276	0.00248334542594		34.5	62613.9999989	0.0550994985157	18.0	54430.0	0.0330699981628	28.5	55126.9999996	0.0516988045789	32.0	40585.0000001	0.078846864605	34.5	62613.9999989	0.0550994985157	53.0	85145.0000002	0.0622467555345	40.0	54754.9999992	0.0730526892532	33.5	52990.9999993	0.0632182823507	26.0	32002.0000006	0.0812449221909	40.5	62699.0	0.0645943316481	32.5	41133.9999993	0.0790100646681	37.0	63475.9999994	0.0582897473066	
Isoprenoid Biosynthesis	0.182460661534	0.00922629952148	0.195026078678	0.0114817105708	0.0869083208279	0.0869083208279	-0.0125654171445	-0.0273352785094	0.00220444422046		114.3843004	62613.9999989	0.182681669278	105.4777889	54430.0	0.193786126952	97.35132784	55126.9999996	0.176594641175	67.63644689	40585.0000001	0.166653805322	114.3843004	62613.9999989	0.182681669278	163.7900794	85145.0000002	0.192366057196	108.5596612	54754.9999992	0.198264379877	95.78089133	52990.9999993	0.180749356176	61.35972222	32002.0000006	0.191737148362	129.2814214	62699.0	0.206193753329	86.94622132	41133.9999993	0.211373125204	115.423939	63475.9999994	0.18183870912	
2-phosphoglycolate salvage	0.0434145788725	0.0101543951599	0.0543725002669	0.00799727256997	0.0888571295784	0.0888571295784	-0.0109579213945	-0.0239341122548	0.00201826946586		21.65833333	62613.9999989	0.0345902407295	35.10634921	54430.0	0.0644981613264	21.94404762	55126.9999996	0.039806351915	16.98928571	40585.0000001	0.041860997191	21.65833333	62613.9999989	0.0345902407295	38.43571429	85145.0000002	0.0451414813435	24.43452381	54754.9999992	0.0446251918736	36.22738095	52990.9999993	0.068365158141	16.55912698	32002.0000006	0.0517440378092	34.25238095	62699.0	0.0546298680202	19.31111111	41133.9999993	0.0469468350035	38.03730159	63475.9999994	0.0599239107542	
CBSS-393130.3.peg.794	0.0271510168012	0.00399701187746	0.0220358272165	0.00457547988626	0.089668108159	0.089668108159	0.00511518958469	-0.000953562936666	0.0111839421061		18.13333333	62613.9999989	0.0289605093594	15.36666667	54430.0	0.0282319799191	11.26904762	55126.9999996	0.0204419751122	9.586904762	40585.0000001	0.0236217931797	18.13333333	62613.9999989	0.0289605093594	27.83333333	85145.0000002	0.0326893338774	9.65	54754.9999992	0.0176239612823	8.983333333	52990.9999993	0.0169525642715	7.142857143	32002.0000006	0.0223200335694	15.33333333	62699.0	0.0244554671207	12.54444444	41133.9999993	0.0304965343517	12.92777778	63475.9999994	0.0203664027036	
"DNA repair, bacterial MutL-MutS system"	0.381821276182	0.0255639357887	0.355649377788	0.0173450056798	0.0914503643838	0.0914503643838	0.0261718983946	-0.00519074767413	0.0575345444633		244.8984127	62613.9999989	0.39112405006	194.8607143	54430.0	0.358002414661	219.8674603	55126.9999996	0.398838065379	137.3234127	40585.0000001	0.338360016508	244.8984127	62613.9999989	0.39112405006	352.056746	85145.0000002	0.413479060425	204.7202381	54754.9999992	0.373884098444	179.206746	52990.9999993	0.338183363217	109.7641234	32002.0000006	0.342991448653	225.2484127	62699.0	0.359253596868	157.0087735	41133.9999993	0.38170071839	214.4746392	63475.9999994	0.337883041153	
Serotype determining Capsular polysaccharide biosynthesis in Staphylococcus	0.0239913832879	0.00377674907883	0.015358173743	0.00905645227331	0.0917630084778	0.0917630084778	0.00863320954486	-0.00184225601768	0.0191086751074		16.0	62613.9999989	0.025553390616	10.0	54430.0	0.0183722212015	14.0	55126.9999996	0.0253959040037	8.0	40585.0000001	0.0197117161513	16.0	62613.9999989	0.025553390616	25.0	85145.0000002	0.0293616771389	9.0	54754.9999992	0.016436855082	3.0	52990.9999993	0.00566133871797	1.0	32002.0000006	0.00312480469965	18.0	62699.0	0.0287085918436	6.0	41133.9999993	0.0145864734772	15.0	63475.9999994	0.0236309786378	
Acetone Butanol Ethanol Synthesis	0.0122748702922	0.0055706160811	0.00622113619376	0.00470130306134	0.0938042990825	0.0938042990825	0.00605373409843	-0.00123762902745	0.0133450972243		9.805357143	62613.9999989	0.0156600075753	8.807575758	54430.0	0.0161814730075	9.0	55126.9999996	0.0163259382881	0.6125	40585.0000001	0.00150917826783	9.805357143	62613.9999989	0.0156600075753	7.077777778	85145.0000002	0.00831261703915	1.374242424	54754.9999992	0.00250980261898	2.224242424	52990.9999993	0.00419739658438	1.2625	32002.0000006	0.00394506593331	5.111904762	62699.0	0.00815308818642	6.527777778	41133.9999993	0.015869542904	1.683333333	63475.9999994	0.0026519209355	
